,reward,total_score,dbs,scoreDBS,chs,scoreCHS,dus,scoreDuS,sils,scoreSilS
0,0.3574983877589091,0.3574983877589091,6.539717187156905,0.993460282812843,2.0622908254743377,0.002062290825474338,0.027299606015386144,2.7299606015386145e-05,-0.13111264441739337,0.43444367779130333
1,0.002859464610183715,0.3603578523690928,7.199563588153249,0.9928004364118467,3.1759701087976646,0.0031759701087976646,0.025263710825821996,2.5263710825821996e-05,-0.10914052151019787,0.44542973924490104
2,0.0009732529006662438,0.36133110526975903,8.091306067075617,0.9919086939329244,2.714311532649752,0.0027143115326497516,0.03047470030072864,3.047470030072864e-05,-0.0986581181736773,0.45067094091316134
3,0.0031075534992677234,0.36443865876902676,7.419617728840485,0.9925803822711594,3.839346438608197,0.0038393464386081966,0.03047470030072864,3.047470030072864e-05,-0.0773911366679226,0.4613044316660387
4,-0.005103914735276827,0.35933474403374993,9.282380697047536,0.9907176193029524,2.506777232773529,0.0025067772327735287,0.029066492694126565,2.9066492694126565e-05,-0.11182897378684069,0.4440855131065797
5,0.0,0.35933474403374993,9.282380697047536,0.9907176193029524,2.506777232773529,0.0025067772327735287,0.029066492694126565,2.9066492694126565e-05,-0.11182897378684069,0.4440855131065797
6,-0.004690768486355079,0.35464397554739485,6.548529305308607,0.9934514706946913,2.013958980821713,0.002013958980821713,0.03272829263858691,3.272829263858691e-05,-0.15384451155714426,0.42307774422142785
7,0.014093022633182017,0.36873699818057687,3.8897871922562306,0.9961102128077438,24.143608152280002,0.02414360815228,0.025397094550163028,2.539709455016303e-05,-0.09066245066453271,0.45466877466773364
8,0.0013628504930906504,0.3700998486736675,3.4831049055889443,0.9965168950944111,25.907930105820967,0.025907930105820966,0.033602674765012726,3.3602674765012726e-05,-0.08411806636065386,0.45794096681967306
9,-0.0030000675127409004,0.3670997811609266,3.6629715547383945,0.9963370284452616,23.12966816169549,0.023129668161695493,0.02942958808957217,2.942958808957217e-05,-0.1021940031026808,0.4489029984486596
10,-0.002540865649193258,0.36455891551173336,3.7244984669581003,0.9962755015330419,19.176196578956635,0.019176196578956636,0.02942958808957217,2.942958808957217e-05,-0.11449093130630965,0.4427545343468452
11,0.0005873590393560835,0.36514627455108944,3.7052127533402066,0.9962947872466598,20.081929582135444,0.020081929582135446,0.02942958808957217,2.942958808957217e-05,-0.11164209642505411,0.44417895178747296
12,0.006155981377293451,0.3713022559283829,6.300069773225427,0.9936999302267745,21.111280322707646,0.021111280322707645,0.03303733007462315,3.3037330074623154e-05,-0.05927044833205036,0.47036477583397485
13,-0.0055406384307085665,0.36576161749767433,5.104558770583131,0.9948954412294169,19.86210941037689,0.019862109410376888,0.02942958808957217,2.942958808957217e-05,-0.10348102047437208,0.44825948976281393
14,0.0006929100159972501,0.3664545275136716,4.522500636241157,0.9954774993637588,21.006044602205318,0.02100604460220532,0.02942958808957217,2.942958808957217e-05,-0.10138972699873453,0.44930513650063275
