,reward,total_score,dbs,scoreDBS,chs,scoreCHS,dus,scoreDuS,sils,scoreSilS
0,0.3574983877589091,0.3574983877589091,6.539717187156905,0.993460282812843,2.0622908254743377,0.002062290825474338,0.027299606015386144,2.7299606015386145e-05,-0.13111264441739337,0.43444367779130333
1,0.002859464610183715,0.3603578523690928,7.199563588153249,0.9928004364118467,3.1759701087976646,0.0031759701087976646,0.025263710825821996,2.5263710825821996e-05,-0.10914052151019787,0.44542973924490104
2,0.0009732529006662438,0.36133110526975903,8.091306067075617,0.9919086939329244,2.714311532649752,0.0027143115326497516,0.03047470030072864,3.047470030072864e-05,-0.0986581181736773,0.45067094091316134
3,0.0031075534992677234,0.36443865876902676,7.419617728840485,0.9925803822711594,3.839346438608197,0.0038393464386081966,0.03047470030072864,3.047470030072864e-05,-0.0773911366679226,0.4613044316660387
4,0.0,0.36443865876902676,7.419617728840485,0.9925803822711594,3.839346438608197,0.0038393464386081966,0.03047470030072864,3.047470030072864e-05,-0.0773911366679226,0.4613044316660387
5,0.012788778045946303,0.37722743681497306,5.121788901398347,0.9948782110986018,23.599181917782797,0.023599181917782798,0.025617953094620564,2.5617953094620562e-05,-0.019186527419174093,0.490406736290413
6,-0.00047005825662854717,0.3767573785583445,3.1325948845175082,0.9968674051154824,25.856824190517194,0.025856824190517193,0.03545053610369125,3.5450536103691247e-05,-0.03146033121745084,0.4842698343912746
7,-0.013028321426519773,0.36372905713182474,3.6978798742972696,0.9963021201257027,17.82227072740954,0.01782227072740954,0.03230409828058558,3.230409828058558e-05,-0.11848093284818804,0.44075953357590597
8,0.003803339497521263,0.367532396629346,3.482098950841683,0.9965179010491584,24.046979335101174,0.024046979335101172,0.02942958808957217,2.942958808957217e-05,-0.10092944690993001,0.449535276545035
9,0.0003774438091828647,0.36790984043852887,3.5372328935465496,0.9964627671064535,23.765751314882188,0.023765751314882188,0.02942958808957217,2.942958808957217e-05,-0.09723717251061982,0.4513814137446901
10,-0.0005986605346413598,0.3673111799038875,3.560467007130823,0.9964395329928692,22.37840537364487,0.02237840537364487,0.02942958808957217,2.942958808957217e-05,-0.09920529667810746,0.4503973516609463
11,-0.00011310546763465545,0.36719807443625285,3.618099578028747,0.9963819004219713,22.14506233691913,0.022145062336919128,0.02942958808957217,2.942958808957217e-05,-0.09952818920393713,0.45023590539803143
12,-0.0011141852853153722,0.3660838891509375,3.621591161301799,0.9963784088386982,21.910516790243697,0.0219105167902437,0.02942958808957217,2.942958808957217e-05,-0.10796559722656325,0.44601720138671835
13,0.004282243519175388,0.37036613267011287,6.8333258663102665,0.9931666741336898,22.166325362671984,0.022166325362671983,0.03303733007462315,3.3037330074623154e-05,-0.06780301229196947,0.46609849385401525
14,-0.0025700453011284763,0.3677960873689844,3.8268414285177923,0.9961731585714821,22.440659054981538,0.02244065905498154,0.02942958808957217,2.942958808957217e-05,-0.09491779547723118,0.4525411022613844
