k,alpha,decay_episodes,run,episode,rewards,features,y_pred,scores,AMI,time,silhouette,calinski_harabasz,davies_bouldin,dunn_index,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,dunn_index_norm
1,0.1,10,0,1,-0.007740017597100635,"single__0__partial_autocorrelation__lag_5 | single__3__index_mass_quantile__q_0.6 | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__1__fft_coefficient__attr_""abs""__coeff_11 | single__2__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20) | single__5__variance_larger_than_standard_deviation | single__3__quantile__q_0.7 | single__5__ar_coefficient__coeff_5__k_10 | single__5__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20) | single__1__fourier_entropy__bins_100 | single__2__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__autocorrelation__lag_8 | single__5__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20) | pair__cityblock__0__2 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__2__fft_coefficient__attr_""abs""__coeff_42 | single__1__time_reversal_asymmetry_statistic__lag_1 | single__0__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20) | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__0__fft_coefficient__attr_""abs""__coeff_43 | single__2__fft_coefficient__attr_""angle""__coeff_45 | single__3__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20) | single__5__partial_autocorrelation__lag_1 | single__5__index_mass_quantile__q_0.6 | pair__canberra__4__5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)","[1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0
 0 0 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 0 0
 0 0 0 0 0 0]",0.5802065927184008,1.0,27.535426378250122,0.34929005153125825,93.75626097499989,1.228847134487807,0.03775583411146332,0.6226506791224629,0.5721436163410974,-0.38244412727062926,0.7435879481394139
1,0.1,10,0,1,-0.007439300755704759,"single__0__partial_autocorrelation__lag_5 | single__3__index_mass_quantile__q_0.6 | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__1__fft_coefficient__attr_""abs""__coeff_11 | single__2__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20) | single__5__variance_larger_than_standard_deviation | single__3__quantile__q_0.7 | single__5__ar_coefficient__coeff_5__k_10 | single__5__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20) | single__1__fourier_entropy__bins_100 | single__2__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__autocorrelation__lag_8 | single__5__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20) | pair__cityblock__0__2 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__2__fft_coefficient__attr_""abs""__coeff_42 | single__1__time_reversal_asymmetry_statistic__lag_1 | single__0__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20) | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__0__fft_coefficient__attr_""abs""__coeff_43 | single__2__fft_coefficient__attr_""angle""__coeff_45 | single__3__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20) | single__5__partial_autocorrelation__lag_1 | single__5__index_mass_quantile__q_0.6 | pair__canberra__4__5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20) | single__5__fft_coefficient__attr_""abs""__coeff_43","[1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0
 0 0 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 0 0
 0 0 0 0 0 0]",0.572767291962696,1.0,27.535426378250122,0.34929005153125825,93.75626097499989,1.228847134487807,0.03775583411146332,0.6146559339946809,0.5651109694433577,-0.3783743474138665,0.732927916998879
k,alpha,decay_episodes,run,episode,rewards,features,y_pred,scores,AMI,time,silhouette,calinski_harabasz,davies_bouldin,dunn_index,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,dunn_index_norm
1,0.1,10,0,2,-4.803463062859036,"single__2__fft_coefficient__attr_""angle""__coeff_45","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",-4.803463062859036,1.0,27.706236362457275,-0.07862829223624805,1.3863937149330163,8.106408272078815,0.007737601911360959,-3.231015936222138,-3.48131744810115,11.046495738151192,-1.4550231289616644
1,0.1,10,0,2,1.5491382276592747,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",-3.2543248351997613,1.0,27.706236362457275,-0.27982077737784705,2.238267687826002,5.823082295218202,0.009097592139991445,-4.6113854904253735,-3.0940757431210026,3.99409871116996,-1.3177393960827097
1,0.1,10,0,2,0.5780491619929933,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",-2.676275673206768,1.0,27.706236362457275,-0.09526993434555961,3.6590370742107625,6.321730270390445,0.007193684985001344,-2.580468150892541,-2.7846862992282273,3.917299155584993,-1.4226490871213107
1,0.1,10,0,2,0.24197129145794616,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",-2.434304381748822,1.0,27.706236362457275,-0.10385712477537937,2.6865366494847285,6.216810341506356,0.009060598558361374,-2.4815145489293076,-2.6271064580041044,3.3744531997580247,-1.2541433203038512
1,0.1,10,0,2,2.482921386055537,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.048617004306715096,1.0,27.706236362457275,0.29029584431535393,54.25918587194515,1.1478311601269133,0.029556276177708053,0.24415714462774182,-0.7229687512220574,-0.4557523012867271,0.2175273225344488
1,0.1,10,0,2,-0.12387138786328428,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",-0.07525438355656919,1.0,27.706236362457275,0.2650921473008503,45.88812342127167,0.9803876908281044,0.02726914098522356,0.07536043783614005,-0.9976599282276208,-0.5681772815875076,0.0531046745776964
1,0.1,10,0,2,0.5696830286272783,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.49442864507070905,1.0,27.706236362457275,0.3297146492266013,86.77366712916222,1.2544319053892188,0.03627209971106425,0.5055116717356611,0.4051005062460062,-0.3694173866858672,0.6976850156153016
1,0.1,10,0,2,0.11847222276051639,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.6129008678312254,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.6316732554566108,0.6397119555119116,-0.3841313392603489,0.7960869210960304
1,0.1,10,0,2,-0.00698730212142018,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.6059135657098053,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.6246648840019576,0.632563410860326,-0.38062499893648927,0.7858009690404485
1,0.1,10,0,2,-0.006750903921195817,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5991626617886094,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.617884725319122,0.6256492790587822,-0.37721295574991337,0.77590368702662
1,0.1,10,0,2,-0.006527677924308195,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5926349838643012,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.6113206568952754,0.6189570226245561,-0.3738910574852069,0.7663711984521668
1,0.1,10,0,2,-0.006316609694588693,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5863183741697126,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.6049614389927741,0.6124750232156583,-0.370655403469769,0.7571816310006486
1,0.1,10,0,2,-0.006116783881717991,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5802015902879946,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.5987966336806149,0.606192496770848,-0.3675023253144938,0.7483149053860215
1,0.1,10,0,2,-0.005927372560265098,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__quantile__q_0.7","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5742742177277295,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.5928165327615269,0.6000994180330764,-0.36442836942659307,0.7397525506897216
1,0.1,10,0,2,-0.005747625166656278,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__quantile__q_0.7 | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5685265925610732,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.5870120934622861,0.5941864532542664,-0.3614302811050158,0.731477542422724
1,0.1,10,0,2,-0.005576859785239918,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__quantile__q_0.7 | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20) | single__5__ar_coefficient__coeff_5__k_10","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5629497327758333,1.0,27.706236362457275,0.34929005153125825,93.75626097499985,1.228847134487807,0.03775583411146332,0.5813748809179743,0.5884449000536162,-0.358504990051938,0.7234741600798049
1,0.1,10,0,2,-0.005414455577863908,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__quantile__q_0.7 | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20) | single__5__ar_coefficient__coeff_5__k_10 | single__5__partial_autocorrelation__lag_1","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5575352771979694,1.0,27.706236362457275,0.34929005153125825,93.75626097499988,1.228847134487807,0.03775583411146332,0.5758970166179239,0.5828666335477675,-0.35564959715369027,0.7157278614724959
1,0.1,10,0,2,-0.005259846186351447,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__quantile__q_0.7 | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20) | single__5__ar_coefficient__coeff_5__k_10 | single__5__partial_autocorrelation__lag_1 | single__2__fft_coefficient__attr_""abs""__coeff_23","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5522754310116179,1.0,27.706236362457275,0.34929005153125825,93.75626097499988,1.228847134487807,0.03775583411146332,0.5705711320965416,0.5774440579942264,-0.3528613624017354,0.7082251715539682
1,0.1,10,0,2,-0.0051125139656615914,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__quantile__q_0.7 | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20) | single__5__ar_coefficient__coeff_5__k_10 | single__5__partial_autocorrelation__lag_1 | single__2__fft_coefficient__attr_""abs""__coeff_23 | single__2__fft_coefficient__attr_""abs""__coeff_42","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5471629170459563,1.0,27.706236362457275,0.34929005153125825,93.75626097499988,1.228847134487807,0.03775583411146332,0.565390327249848,0.5721700632933828,-0.35013769383929355,0.700953583801301
1,0.1,10,0,2,-0.004971984928761497,"single__2__fft_coefficient__attr_""angle""__coeff_45 | single__0__friedrich_coefficients__coeff_0__m_3__r_30 | single__5__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20) | single__3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0 | pair__cityblock__0__2 | single__5__variance_larger_than_standard_deviation | single__5__autocorrelation__lag_8 | single__4__abs_energy | single__1__fourier_entropy__bins_100 | single__0__partial_autocorrelation__lag_5 | single__5__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20) | single__2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4 | single__3__quantile__q_0.7 | single__4__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20) | single__5__ar_coefficient__coeff_5__k_10 | single__5__partial_autocorrelation__lag_1 | single__2__fft_coefficient__attr_""abs""__coeff_23 | single__2__fft_coefficient__attr_""abs""__coeff_42 | single__5__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)","[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2 2
 2 2 2 2 2 2]",0.5421909321171948,1.0,27.706236362457275,0.34929005153125825,93.75626097499988,1.228847134487807,0.03775583411146332,0.5603481327414069,0.5670379857825353,-0.3474761374322513,0.6939014725125857
